ds_name,qid,oracle_alpha,oracle_ndcg
scidocs,e76f37bc17b1b9f2fb4b5296c7282787729523a2,0.0,0.5253519904733022
scidocs,ea41155338edfcbf2891dbfc58698c34b03da068,0.0,0.0
scidocs,eb240f463fa57740986a92ee744c3ad75f8228e9,0.2,0.19420723814036261
scidocs,ebfe1e68abb1782a3d34df61f920375c8b2d6134,0.0,0.11414839550987521
scidocs,ed19aa4eb626c3fc5a64b858bae5f2cdd71e1193,0.28,0.1528324713323987
scidocs,ee61c9078be00a49aedb479ee468440b9086c32d,0.23,0.5627002922461616
scidocs,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,0.98,0.7760551678305495
scidocs,f104a9ec7fd862090a6fa245941842f14e6d9f43,0.9400000000000001,0.28952498897767587
scidocs,f1256b20d202c73022d7a7f0151ba0010a074a06,0.41000000000000003,0.06372882143962796
scidocs,f14069aaa8b234dfafd3292863c0e610288fbc80,0.0,0.0
scidocs,fa21c85107516c7f0a341de27856d7ffe4a6c5d9,0.0,0.39207634171356215
scidocs,fa3894d83f83d7d05f54b2c87158dc7a2288dc1c,0.54,0.14606834984270645
scidocs,fa8042d025895e22af2d9df3ffb9f67438610fcc,0.31,0.8357799744028239
scidocs,fd48a7fd819ab193704a6283933f5a4883bcdd7d,0.0,0.3973063737167019
scidocs,fd65ca4e3ae95302f74bf863988cdb95d6a12824,0.97,0.15250346271911228
scidocs,fdf29d5dec6f929409e0bb340ae973a91680ad17,0.0,0.0
scidocs,fe76c167920898330a66e3f2509ff1cd41e231bc,0.34,0.40639527795995695
scidocs,feef5abe52b21ffc198a9f439ec49151c545ef12,0.0,0.3391602052736161
